Date,OUTPUT
2025-08-18 14:03:47,"<li style=""padding-bottom:.5em"">Cape May County commissioners approve $300K for homeless initiative (<a href=""https://pressofatlanticcity.com/news/local/government-politics/article_bf553eea-205d-4d85-a22d-f00b7a67c300.html"">Press of Atlantic City</a>)"
2025-08-18 14:04:31,"<li style=""padding-bottom:.5em"">NJ halts admissions at large group home provider, says staff issues contributed to deaths (<a href=""https://www.northjersey.com/story/news/watchdog/2025/08/18/nj-group-home-elwyn-admission-halted-deaths/85643739007/"">NorthJersey.com</a>)"
2025-08-18 14:04:11,"<li style=""padding-bottom:.5em"">Trump’s ‘cruel and costly’ homeless policy slammed (<a href=""https://www.njspotlightnews.org/2025/08/new-jersey-advocates-slam-trumps-homeless-policy/"">NJ Spotlight News</a>)"
,-
2025-08-18 14:06:03,"<li style=""padding-bottom:.5em"">‘We don’t want you or your Portuguese friends.’ N.J. town faces lawsuit over housing discrimination. (<a href=""https://www.nj.com/passaic-county/2025/08/we-dont-want-you-or-your-portuguese-friends-nj-town-faces-lawsuit-over-housing-discrimination.html?outputType=amp"">NJ.com</a>)"
2025-08-18 14:06:45,"<li style=""padding-bottom:.5em"">Mega $33M office-shipping center near N.J. Turnpike to open next year (<a href=""https://www.nj.com/business/2025/08/mega-33m-nj-office-shipping-center-near-nj-turnpike-to-be-done-next-year.html?outputType=amp"">NJ.com</a>)"
2025-08-18 14:06:34,"<li style=""padding-bottom:.5em"">This Jersey Shore town added $1.1M recreation, playground complex this summer (<a href=""https://www.nj.com/cape-may-county/2025/08/this-jersey-shore-town-added-11m-recreation-playground-complex-this-summer.html?outputType=amp"">NJ.com</a>)"
2025-08-18 19:46:45,"<li style=""padding-bottom:.5em"">Barnegat Crossings III Adds To Development In Area (<a href=""https://www.jerseyshoreonline.com/southern-ocean/barnegat-crossings-iii-adds-to-development-in-area/"">Jersey Shore Online</a>)"
2025-08-19 15:22:00,"<li style=""padding-bottom:.5em"">Daisy targets HOAs in NJ property management expansion (<a href=""https://njbiz.com/daisy-nj-property-management-hoa-expansion/"">NJBIZ</a>)"
2025-08-19 15:24:32,"<li style=""padding-bottom:.5em"">Egg Harbor Township Committee kicks Back Bay BBQ site study back to Planning Board (<a href=""https://pressofatlanticcity.com/news/local/business/development/article_569d7ec8-ea76-4ee8-9cf3-b73052854999.html"">Press of Atlantic City</a>)"
2025-08-19 15:25:24,"<li style=""padding-bottom:.5em"">NJ Transit owns 8,000 acres and is looking to sell, spur development near train stations (<a href=""https://www.northjersey.com/story/news/transportation/2025/08/19/nj-transit-sell-land-development-revenue/85632372007/"">NorthJersey.com</a>)"
2025-08-19 15:27:06,"<li style=""padding-bottom:.5em"">Meet the woman who brings showers, socks and a smile to the homeless in her N.J. community (<a href=""https://www.nj.com/passaic-county/2025/08/meet-the-woman-who-brings-showers-socks-and-a-smile-to-the-homeless-in-her-nj-community.html?outputType=amp"">NJ.com</a>)"
,-
2025-08-20 15:24:11,"<li style=""padding-bottom:.5em"">Veris Residential sells The James in Park Ridge for $117M (<a href=""https://njbiz.com/veris-residential-sells-the-james-park-ridge-117m/"">NJBIZ</a>)"
2025-08-20 15:28:11,"<li style=""padding-bottom:.5em"">NJ Transit owns 8,000 acres and is looking to sell, spur development near train stations (<a href=""https://www.northjersey.com/story/news/transportation/2025/08/19/nj-transit-sell-land-development-revenue/85632372007/"">NorthJersey.com</a>)"
,-
2025-08-21 15:00:43,"<li style=""padding-bottom:.5em"">Capriotti’s to open 2nd NJ sandwich shop (<a href=""https://njbiz.com/capriottis-marlton-new-jersey-opening/"">NJBIZ</a>)"
2025-08-21 15:02:40,"<li style=""padding-bottom:.5em"">Hudson County to designate Hackensack River Greenway with new signs in Bayonne (<a href=""https://www.roi-nj.com/2025/08/21/lifestyle/hudson-county-to-designate-hackensack-river-greenway-with-new-signs-in-bayonne/"">ROI-NJ</a>)"
2025-08-21 15:02:08,"<li style=""padding-bottom:.5em"">Invest Newark releases retail demand report highlighting growth and opportunity (<a href=""https://www.roi-nj.com/2025/08/20/industry/retail/invest-newark-releases-retail-demand-report-highlighting-growth-and-opportunity/"">ROI-NJ</a>)"
2025-08-21 15:02:00,"<li style=""padding-bottom:.5em"">NJEDA to give small businesses up to $50K in grants for real estate closing costs (<a href=""https://www.roi-nj.com/2025/08/21/industry/njeda-to-give-small-businesses-up-to-50k-in-grants-for-real-estate-closing-costs/"">ROI-NJ</a>)"
2025-08-21 15:07:18,"<li style=""padding-bottom:.5em"">5 things to know about Ocean City considering Wonderland for redevelopment (<a href=""https://pressofatlanticcity.com/news/local/business/development/article_52a1c56b-6f09-4944-b0f1-911d936f75ef.html"">Press of Atlantic City</a>)"
2025-08-21 15:10:51,"<li style=""padding-bottom:.5em"">Hudson rail tunnel project gets key labor deal approved, over one contractor's objection (<a href=""https://www.northjersey.com/story/news/transportation/2025/08/20/hudson-rail-tunnel-project-gets-key-approval-despite-objection/85744311007/"">NorthJersey.com</a>)"
,-
2025-08-25 14:14:31,"<li style=""padding-bottom:.5em"">NJDOT accepting applications for grants to improve freight rail services (<a href=""https://www.roi-nj.com/2025/08/25/transportation/njdot-accepting-applications-for-grants-to-improve-freight-rail-services/"">ROI-NJ</a>)"
2025-08-25 14:16:53,"<li style=""padding-bottom:.5em"">Ocean City Council rejects plan to build hotel at Wonderland Pier site (<a href=""https://www.inquirer.com/news/new-jersey/ocean-city-rejects-hotel-wonderland-pier-20250822.html"">The Inquirer</a>)"
2025-08-25 14:18:59,"<li style=""padding-bottom:.5em"">HUD unveils 5-year plan after Atlantic City housing authority takeover (<a href=""https://pressofatlanticcity.com/news/local/government-politics/article_113abcec-6f9f-4da5-831c-1a3a1666e328.html"">Press of Atlantic City</a>)"
2025-08-25 14:18:28,"<li style=""padding-bottom:.5em"">New Jersey is gearing up to dispatch a new round of ANCHOR property tax relief money to homeowners and renters (<a href=""https://whyy.org/articles/new-jersey-anchor-property-tax-relief/"">WHYY</a>)"
2025-08-25 14:20:19,"<li style=""padding-bottom:.5em"">See NorthJersey's newest Topgolf rise along Route 46 in Parsippany (<a href=""https://www.northjersey.com/picture-gallery/news/2025/08/25/topgolf-parsippany-nj-route-46-photos/85778032007/"">NorthJersey.com</a>)"
2025-08-25 14:20:59,"<li style=""padding-bottom:.5em"">N.J. mall to transform into mega town center with luxury apartments. See details, photos. (<a href=""https://www.nj.com/bergen/2025/08/nj-mall-to-transform-into-mega-town-center-with-luxury-apartments-see-details-photos.html?outputType=amp"">NJ.com</a>)"
,-
2025-08-26 13:00:51,"<li style=""padding-bottom:.5em"">Atlantic City's casinos spend millions on things you never see but really need (<a href=""https://pressofatlanticcity.com/news/local/casinos/article_9061e7ef-dc14-4d11-aa33-d63e45c11828.html"">Press of Atlantic City</a>)"
2025-08-26 13:02:13,"<li style=""padding-bottom:.5em"">Cliffside Park suing Edgewater for allowing Fred Daibes building to block NYC skyline view (<a href=""https://www.northjersey.com/story/news/bergen/edgewater/2025/08/26/cliffside-park-nj-lawsuit-edgewater-building-blocks-nyc-skyline/85724833007/"">NorthJersey.com</a>)"
2025-08-26 13:01:59,"<li style=""padding-bottom:.5em"">Opinion: We must face New Jersey’s affordable housing crisis (<a href=""https://www.njspotlightnews.org/2025/08/op-ed-lets-face-new-jerseys-affordable-housing-crisis/"">NJ Spotlight News</a>)"
2025-08-26 13:01:36,"<li style=""padding-bottom:.5em"">Toms River church gives up on effort to build homeless shelter following seizure threat (<a href=""https://www.app.com/story/news/local/toms-river-area/toms-river/2025/08/25/toms-river-church-eminent-domain-homeless-shelter/85778787007/?gnt-cfr=1&gca-cat=p&gca-uir=true&gca-epti=z11xx81p116750c116750e004600v11xx81d116828&gca-ft=142&gca-ds=sophi"">Asbury Park Press</a>)"
,-
2025-08-27 13:08:03,"<li style=""padding-bottom:.5em"">NJEDA clears $10M for 5 real estate gap financing projects (<a href=""https://njbiz.com/njeda-clears-10m-for-5-real-estate-gap-financing-projects/"">NJBIZ</a>)"
2025-08-27 13:11:35,"<li style=""padding-bottom:.5em"">After Stafford mobile home landlord jacked up rent 20%, is rent control the answer? (<a href=""https://www.app.com/story/money/2025/08/27/rent-control-jersey-shore-cost-of-housing-nj-real-estate-market/85709417007/"">Asbury Park Press</a>)"
2025-08-27 13:11:51,"<li style=""padding-bottom:.5em"">Residents of Stafford face huge increase in rent, tough choice ahead (<a href=""https://www.app.com/picture-gallery/news/local/2025/08/26/stafford-residents-face-tough-choice-as-rent-skyrockets/85763629007/"">Asbury Park Press</a>)"
,-
2025-08-27 13:30:38,"<li style=""padding-bottom:.5em"">Haddonfield Advances Anti-Homelessness Ordinance Over Objections of Packed Forum (<a href=""https://www.njpen.com/haddonfield-advances-anti-homelessness-ordinance-over-objections-of-packed-forum/"">NJ Pen</a>)"
2025-09-02 16:26:35,"<li style=""padding-bottom:.5em"">Roadwork planned this week in these Atlantic County towns (<a href=""https://pressofatlanticcity.com/news/local/article_4f5024ef-aee6-4d1e-951a-ce8f78e29e2c.html"">Press of Atlantic City</a>)"
2025-09-02 16:26:16,"<li style=""padding-bottom:.5em"">Wonderland likely to loom large in next year’s Ocean City elections (<a href=""https://pressofatlanticcity.com/news/local/government-politics/elections/article_937c91b5-1807-4559-ab40-cf7600a3b282.html"">Press of Atlantic City</a>)"
2025-09-02 16:26:06,"<li style=""padding-bottom:.5em"">Residential projects dominate Atlantic City’s rehab efforts (<a href=""https://pressofatlanticcity.com/news/local/business/development/article_d04f018c-d5e9-4854-afad-baf0546dc270.html"">Press of Atlantic City</a>)"
2025-09-02 16:28:54,"<li style=""padding-bottom:.5em"">Massive indoor playground coming to one of N.J.’s largest malls (<a href=""https://www.nj.com/news/2025/08/massive-indoor-playground-coming-to-one-of-njs-largest-malls.html?outputType=amp"">NJ.com</a>)"
,-
2025-09-03 15:19:31,"<li style=""padding-bottom:.5em"">Stonemont strengthens ISF portfolio with South Jersey acquisition (<a href=""https://njbiz.com/stonemont-south-jersey-isf-acquisition/"">NJBIZ</a>)"
2025-09-03 15:25:14,"<li style=""padding-bottom:.5em"">Fort Monmouth fire at RiverWalk Center restaurant can't stop big development plans (<a href=""https://www.app.com/story/news/local/redevelopment/2025/09/03/riverwalk-center-fire-restaurant-construction-set-back-two-weeks/85938634007/?gnt-cfr=1&gca-cat=p&gca-uir=true&gca-epti=z11xx78p117450c117450e000300v11xx78d11xx28&gca-ft=9&gca-ds=sophi&gnt-djm=1"">Asbury Park Press</a>)"
2025-09-03 15:25:07,"<li style=""padding-bottom:.5em"">A section of Route 47 in Millville will close Wednesday as bridge project begins (<a href=""https://pressofatlanticcity.com/news/local/article_33ce4bcc-99e3-4682-84fd-5c2fcac954f1.html"">Press of Atlantic City</a>)"
2025-09-03 15:26:58,"<li style=""padding-bottom:.5em"">N.J. town to auction 3 lots this week. See minimum bid prices. (<a href=""https://www.nj.com/atlantic/2025/09/nj-town-to-auction-3-lots-this-week-see-minimum-bid-prices.html?outputType=amp"">NJ.com</a>)"
2025-09-03 15:26:48,"<li style=""padding-bottom:.5em"">Controversial athletic fields can be built on historic site, N.J. says (<a href=""https://www.nj.com/bergen/2025/09/controversial-athletic-fields-can-be-built-on-historic-site-nj-says.html?outputType=amp"">NJ.com</a>)"
,-
2025-09-04 18:09:43,"<li style=""padding-bottom:.5em"">A section of Route 47 in Millville will close Wednesday as bridge project begins (<a href=""https://pressofatlanticcity.com/news/local/article_33ce4bcc-99e3-4682-84fd-5c2fcac954f1.html"">Press of Atlantic City</a>)"
2025-09-04 18:08:58,"<li style=""padding-bottom:.5em"">A Philly cash assistance program is proving successful at keeping low-income renters housed. Will it continue? (<a href=""https://whyy.org/articles/philadelphia-cash-program-housing-costs/"">WHYY</a>)"
,-
2025-09-05 13:50:08,"<li style=""padding-bottom:.5em"">Ground-breaking ceremony in New Brunswick for groundbreaking Nokia Bell Labs (<a href=""https://www.tapinto.net/towns/new-brunswick/sections/development/articles/ground-breaking-ceremony-in-new-brunswick-for-groundbreaking-nokia-bell-labs"">TAPinto New Brunswick</a>)"
2025-09-05 13:49:31,"<li style=""padding-bottom:.5em"">Ribbon-cutting ceremony opens Meadow Road veteran housing project in Wayne (<a href=""https://www.tapinto.net/towns/wayne/sections/government/articles/ribbon-cutting-ceremony-opens-meadow-road-veteran-housing-project-in-wayne"">TAPinto Wayne</a>)"
2025-09-08 19:21:24,"<li style=""padding-bottom:.5em"">Route 30 drawbridge in Atlantic City to close intermittently Tuesday and Wednesday (<a href=""https://pressofatlanticcity.com/news/local/article_98440dac-552c-425c-9213-1d454ac19006.html"">Press of Atlantic City</a>)"
2025-09-08 19:23:02,"<li style=""padding-bottom:.5em"">16 NJ towns warned they'll lose affordable housing immunity (<a href=""https://www.northjersey.com/story/news/new-jersey/2025/09/05/these-16-nj-towns-warned-by-fair-share-housing-center-see-list/85989331007/"">NorthJersey.com</a>)"
,-
2025-09-10 14:06:56,"<li style=""padding-bottom:.5em"">Work starting in fall on $70M facelift for New Brunswick train station (<a href=""https://www.tapinto.net/towns/new-brunswick/sections/transportation-2/articles/work-starting-in-fall-on-70m-facelift-for-new-brunswick-train-station"">TAPinto New Brunswick</a>)"
2025-09-10 15:12:13,"<li style=""padding-bottom:.5em"">Rent Control in Passaic: Activists 1, Landlords 0 (<a href=""https://njdemocrat.substack.com/p/rent-control-in-passaic-activists"">The New Jersey Democrat</a>)"
2025-09-11 14:20:35,"<li style=""padding-bottom:.5em"">Last Lawsuit Delaying One Westfield Place Development Dismissed (<a href=""https://www.tapinto.net/towns/westfield/sections/law-and-justice/articles/last-lawsuit-delaying-one-westfield-place-development-dismissed"">TAPinto Westfield</a>)"
2025-09-15 14:16:46,"<li style=""padding-bottom:.5em"">Philip Norcross offers $25 million to buy Gillian’s Wonderland Pier site in Ocean City (<a href=""https://www.inquirer.com/news/new-jersey/gillians-wonderland-pier-philip-norcross-offer-20250912.html"">The Inquirer</a>)"
2025-09-15 14:18:52,"<li style=""padding-bottom:.5em"">Mita says he has 2 offers for Wonderland site (<a href=""https://pressofatlanticcity.com/news/local/business/development/article_05e704f3-5e07-4ba8-8194-83f4dba26337.html"">Press of Atlantic City</a>)"
2025-09-15 14:19:00,"<li style=""padding-bottom:.5em"">When will New Jersey residents see the latest round of ANCHOR property tax relief? (<a href=""https://pressofatlanticcity.com/news/local/government-politics/article_1971fa26-ce01-4ad1-aa61-e17f3b13f152.html"">Press of Atlantic City</a>)"
2025-09-15 14:19:51,"<li style=""padding-bottom:.5em"">Gibbstown port project wins 5-year permit extension (<a href=""https://www.njspotlightnews.org/2025/09/controversial-gibbstown-port-project-wins-permit-extension/"">NJ Spotlight News</a>)"
2025-09-15 14:19:33,"<li style=""padding-bottom:.5em"">This year’s Anchor property-tax relief payments are on the way (<a href=""https://www.njspotlightnews.org/2025/09/nj-anchor-property-tax-relief-payments-start-sept-2025/"">NJ Spotlight News</a>)"
2025-09-15 14:22:11,"<li style=""padding-bottom:.5em"">Huge new ShopRite to open in N.J. as longtime location plans to close (<a href=""https://www.nj.com/camden/2025/09/huge-new-shoprite-to-open-in-nj-as-longtime-location-plans-to-close.html?outputType=amp"">NJ.com</a>)"
